user_id,u_n_orders,u_total_items,u_n_products,u_n_aisles,u_avg_basket,u_avg_gap,u_sd_gap,u_reorder_rate,n_candidates,expected_basket,n_recommended,n_actual
164622,14,126,75,31,9.0,11.7692,9.5582,0.4048,75,6.5823,8,3
3520,14,39,18,13,2.7857,20.4615,8.4322,0.5385,18,2.0376,3,2
16427,3,53,38,30,17.6667,22.5,2.1213,0.283,38,7.1513,9,7
174423,3,17,14,10,5.6667,26.5,4.9497,0.1765,14,1.7893,3,3
42807,7,102,40,21,14.5714,7.6667,3.7238,0.6078,40,12.0969,15,18
64925,3,33,27,18,11.0,20.5,13.435,0.1818,27,3.5532,5,2
134268,4,47,41,27,11.75,14.0,14.1774,0.1277,41,4.9572,6,2
149286,5,11,7,4,2.2,30.0,0.0,0.3636,7,1.3136,2,1
127435,44,357,114,38,8.1136,8.3488,4.9323,0.6807,114,5.8996,8,5
23629,19,175,110,47,9.2105,12.8333,11.8582,0.3714,110,6.3618,8,20
84465,27,271,115,50,10.037,11.0,9.2347,0.5756,115,6.0928,8,10
187853,50,565,133,55,11.3,7.2041,3.3602,0.7646,133,7.4411,9,11
156820,32,285,127,53,8.9062,11.2903,6.0122,0.5544,127,6.9821,9,5
91650,30,484,168,44,16.1333,11.5172,6.9827,0.6529,168,13.1341,16,26
156045,4,77,50,21,19.25,26.6667,5.7735,0.3506,50,10.1279,13,13
146861,4,9,5,4,2.25,21.0,3.0,0.4444,5,1.6535,2,2
195049,32,283,177,66,8.8438,8.6452,6.2692,0.3746,177,4.6338,6,5
52806,14,370,214,59,26.4286,18.2308,10.1911,0.4216,214,15.8554,20,14
170429,5,28,23,13,5.6,30.0,0.0,0.1786,23,2.048,3,3
142523,45,446,127,32,9.9111,7.9091,2.7855,0.7152,127,8.2688,10,11
35298,30,178,57,29,5.9333,9.8966,10.7781,0.6798,57,3.7857,5,5
168411,12,82,57,37,6.8333,14.1818,8.4121,0.3049,57,3.1983,4,8
155867,12,123,54,31,10.25,18.9091,10.672,0.561,54,6.3507,8,4
62875,13,81,52,36,6.2308,19.5833,10.4486,0.358,52,3.6591,5,2
31963,67,1005,405,89,15.0,5.4545,4.3929,0.597,405,10.7553,13,10
172287,99,812,161,56,8.202,3.398,3.0418,0.8017,161,7.0297,9,6
89637,14,197,74,30,14.0714,16.9231,10.0205,0.6244,74,11.2642,14,12
2245,41,569,132,45,13.878,6.825,5.203,0.768,132,10.1413,13,5
204424,12,139,112,53,11.5833,17.3636,11.0659,0.1942,112,6.5557,8,4
196187,4,42,38,25,10.5,24.3333,9.815,0.0952,38,2.632,4,2
173914,8,65,41,25,8.125,20.7143,10.0783,0.3692,41,3.4891,5,5
68922,3,11,7,6,3.6667,4.5,0.7071,0.3636,7,2.1758,3,3
23478,7,72,43,28,10.2857,10.8333,9.5376,0.4028,43,3.7907,5,4
203280,7,40,16,12,5.7143,19.6667,8.9815,0.6,16,4.8125,6,4
153566,5,72,61,40,14.4,18.25,5.4391,0.1528,61,4.5864,6,11
29569,38,914,210,55,24.0526,8.3514,5.832,0.7702,210,17.664,22,37
192238,4,14,13,8,3.5,18.0,10.4403,0.0714,13,1.2891,2,0
120455,9,82,65,37,9.1111,16.75,11.1323,0.2073,65,3.7969,5,4
4592,6,113,46,22,18.8333,11.4,6.7305,0.5929,46,12.3225,15,10
124406,11,41,24,14,3.7273,25.2,7.5395,0.4146,24,2.8511,4,1
31507,4,4,4,4,1.0,29.0,1.7321,0.0,4,0.2066,1,0
140162,6,40,27,16,6.6667,13.4,7.0922,0.325,27,4.6822,6,5
148364,14,157,102,42,11.2143,15.9231,11.3539,0.3503,102,6.6452,8,4
101567,6,57,31,20,9.5,11.8,10.6864,0.4561,31,6.8747,9,8
43899,6,302,116,41,50.3333,21.8,13.0843,0.6159,116,36.1721,44,56
81302,3,34,23,15,11.3333,10.5,7.7782,0.3235,23,6.1232,8,3
67021,6,32,27,17,5.3333,19.0,8.0623,0.1562,27,1.5156,2,0
172291,30,107,25,3,3.5667,5.4138,6.9924,0.7664,25,3.882,5,4
18416,3,23,19,14,7.6667,10.5,4.9497,0.1739,19,2.6784,4,2
164334,39,492,206,52,12.6154,9.0526,6.0714,0.5813,206,8.7925,11,8
149119,3,6,6,6,2.0,30.0,0.0,0.0,6,0.4815,1,0
165239,4,39,24,7,9.75,26.3333,6.3509,0.3846,24,4.9707,6,9
94740,15,51,14,10,3.4,4.3571,1.1507,0.7255,14,2.7817,4,3
76196,6,34,21,15,5.6667,14.2,9.8082,0.3824,21,3.1711,4,3
148616,10,140,75,34,14.0,18.6667,10.5,0.4643,75,8.5888,11,13
9989,10,20,6,5,2.0,15.5556,7.2476,0.7,6,1.3116,2,2
43771,11,67,33,23,6.0909,23.6,6.6533,0.5075,33,4.6901,6,2
123634,13,224,86,48,17.2308,21.5833,10.9167,0.6161,86,13.5253,17,11
188767,23,336,87,39,14.6087,10.3636,6.63,0.7411,87,19.5782,24,15
175012,22,362,147,59,16.4545,15.0476,9.0966,0.5939,147,12.7952,16,8
125401,5,32,28,20,6.4,27.0,4.761,0.125,28,3.4342,5,1
114431,7,135,83,40,19.2857,13.5,5.8907,0.3852,83,9.5128,12,8
109093,3,28,26,17,9.3333,24.5,7.7782,0.0714,26,2.2746,3,0
11302,4,26,21,11,6.5,23.6667,10.9697,0.1923,21,3.2314,4,1
133080,6,260,175,66,43.3333,12.0,6.6332,0.3269,175,25.9955,32,39
14123,27,244,127,50,9.037,3.3846,1.6267,0.4795,127,8.3161,10,7
127099,21,144,89,34,6.8571,15.1,8.3911,0.3819,89,3.3296,4,8
182020,3,5,5,5,1.6667,30.0,0.0,0.0,5,0.4745,1,2
174402,24,217,124,47,9.0417,5.8696,6.2835,0.4286,124,5.1942,7,4
4754,9,78,59,23,8.6667,15.75,7.7414,0.2436,59,4.0901,5,3
169226,99,1174,352,65,11.8586,3.4286,2.3985,0.7002,352,11.3515,14,7
9304,3,36,30,19,12.0,26.0,5.6569,0.1667,30,4.3817,6,5
18084,11,88,67,36,8.0,17.7,9.2141,0.2386,67,4.0147,5,3
94235,3,59,32,21,19.6667,29.5,0.7071,0.4576,32,12.4095,15,9
146838,13,71,48,21,5.4615,13.5,7.5378,0.3239,48,2.9158,4,1
129523,3,29,23,11,9.6667,12.0,4.2426,0.2069,23,4.7112,6,5
40913,6,27,23,12,4.5,12.8,8.5849,0.1481,23,1.5536,2,0
153667,8,52,27,9,6.5,20.0,12.4766,0.4808,27,2.9729,4,2
38519,54,246,72,33,4.5556,5.6226,5.2044,0.7073,72,3.8273,5,2
69185,4,57,54,29,14.25,25.6667,7.5056,0.0526,54,4.1349,5,5
176039,72,1099,291,76,15.2639,4.2958,4.7671,0.7352,291,12.4065,15,18
144309,4,14,8,6,3.5,27.3333,4.6188,0.4286,8,1.8628,3,2
22963,76,1041,204,60,13.6974,4.84,3.9457,0.804,204,10.8615,14,14
182774,42,653,187,59,15.5476,8.7317,4.2955,0.7136,187,11.3222,14,9
129552,8,118,85,48,14.75,6.0,1.8257,0.2797,85,7.8996,10,14
39380,6,42,29,18,7.0,15.4,11.327,0.3095,29,2.7882,4,2
132766,4,69,65,31,17.25,7.0,3.4641,0.058,65,4.4347,6,14
165908,23,344,132,48,14.9565,9.3182,7.1072,0.6163,132,9.5635,12,9
182881,3,16,16,11,5.3333,30.0,0.0,0.0,16,1.7044,3,0
19103,4,40,27,19,10.0,18.3333,9.8658,0.325,27,5.566,7,6
164049,9,74,38,16,8.2222,29.25,1.7525,0.4865,38,5.4892,7,6
196451,21,244,68,23,11.619,15.45,8.2429,0.7213,68,11.4277,14,14
138065,8,62,35,26,7.75,11.8571,5.728,0.4355,35,5.5749,7,3
164176,19,113,62,28,5.9474,13.3333,9.1523,0.4513,62,4.4155,6,5
184352,53,1412,205,69,26.6415,6.8654,1.9707,0.8548,205,14.9312,18,3
24555,14,72,40,25,5.1429,17.0769,7.7938,0.4444,40,3.5087,5,2
155251,5,10,6,6,2.0,15.25,7.2744,0.4,6,1.5617,2,0
154925,6,18,14,10,3.0,21.4,8.6197,0.2222,14,1.789,3,0
53704,12,285,146,50,23.75,14.1818,7.2224,0.4877,146,17.6728,22,20
103766,10,86,39,21,8.6,20.2222,9.0661,0.5465,39,6.8075,9,8
75277,9,30,17,15,3.3333,24.5,8.3837,0.4333,17,2.5678,4,4
45892,48,938,268,67,19.5417,7.617,6.2782,0.7143,268,14.5729,18,8
45409,3,20,20,16,6.6667,17.0,18.3848,0.0,20,1.4744,2,1
171604,14,146,79,26,10.4286,11.1538,8.9428,0.4589,79,6.6648,8,2
44478,15,29,11,9,1.9333,9.5,5.4172,0.6207,11,1.0345,2,0
152708,5,46,33,14,9.2,25.75,8.5,0.2826,33,3.9712,5,13
169626,3,11,8,5,3.6667,30.0,0.0,0.2727,8,2.1325,3,1
40501,69,401,104,53,5.8116,5.2353,3.993,0.7406,104,4.7543,6,4
191608,5,27,26,21,5.4,24.5,11.0,0.037,26,1.1707,2,2
138407,7,55,31,20,7.8571,24.3333,7.7115,0.4364,31,4.9809,6,6
62210,23,518,202,51,22.5217,12.7273,7.0588,0.61,202,20.4496,25,18
101798,18,213,135,50,11.8333,17.8824,8.2605,0.3662,135,8.2322,10,5
65865,7,88,61,29,12.5714,7.6667,3.7771,0.3068,61,6.9879,9,4
57633,13,140,65,29,10.7692,12.25,8.833,0.5357,65,9.411,12,5
101867,9,108,55,25,12.0,10.5,12.3056,0.4907,55,6.3754,8,4
168656,4,23,20,16,5.75,30.0,0.0,0.1304,20,1.7435,3,2
31680,3,34,34,15,11.3333,30.0,0.0,0.0,34,2.532,4,10
199871,4,114,71,28,28.5,29.3333,1.1547,0.3772,71,14.3764,18,22
87243,6,32,25,16,5.3333,25.2,8.6718,0.2188,25,2.3039,3,4
40603,23,420,150,57,18.2609,14.7727,8.6571,0.6429,150,17.4656,21,17
4953,3,10,5,3,3.3333,24.5,7.7782,0.5,5,2.1026,3,2
187525,7,98,46,25,14.0,22.8333,5.4924,0.5306,46,10.4723,13,15
130420,8,92,42,28,11.5,21.8571,10.9153,0.5435,42,8.0485,10,12
158703,33,283,114,53,8.5758,8.9375,6.5645,0.5972,114,8.2415,10,5
164317,45,831,194,52,18.4667,8.0455,4.1482,0.7665,194,19.0075,23,11
90471,14,78,43,20,5.5714,11.3846,4.0935,0.4487,43,2.9588,4,1
48671,15,111,72,38,7.4,19.7143,9.7462,0.3514,72,3.4062,5,0
65946,9,117,76,35,13.0,16.25,9.1613,0.3504,76,6.8329,9,4
149083,27,71,9,7,2.6296,13.6538,5.4033,0.8732,9,2.6516,4,3
190964,81,608,212,58,7.5062,4.45,2.5848,0.6513,212,8.0186,10,7
16611,3,41,39,29,13.6667,30.0,0.0,0.0488,39,3.2429,4,6
10567,38,88,36,26,2.3158,8.8378,7.614,0.5909,36,2.4715,3,8
109740,47,1301,270,68,27.6808,7.6739,5.6728,0.7925,270,24.5945,30,41
79658,3,26,18,14,8.6667,28.5,2.1213,0.3077,18,3.8471,5,4
185471,11,54,39,25,4.9091,14.3,9.2141,0.2778,39,4.0151,5,3
71358,18,121,49,26,6.7222,15.8235,10.3877,0.595,49,4.8506,6,1
151229,5,47,39,22,9.4,30.0,0.0,0.1702,39,3.4304,5,4
150111,3,63,44,27,21.0,18.0,16.9706,0.3016,44,13.2115,16,14
175733,3,35,27,21,11.6667,24.0,8.4853,0.2286,27,4.7143,6,9
36634,9,72,39,15,8.0,18.75,9.838,0.4583,39,4.6688,6,5
176001,8,59,41,29,7.375,10.7143,5.9362,0.3051,41,5.3079,7,8
165731,3,15,11,5,5.0,25.5,6.364,0.2667,11,2.0508,3,5
99859,9,123,81,30,13.6667,20.5,9.2428,0.3415,81,6.6415,8,8
88761,7,90,73,30,12.8571,23.6667,10.0929,0.1889,73,5.8199,7,9
26755,14,163,81,36,11.6429,18.4615,11.0952,0.5031,81,8.1172,10,4
202174,4,10,4,3,2.5,29.6667,0.5774,0.6,4,1.8652,3,3
55878,28,29,2,1,1.0357,12.5926,4.9323,0.931,2,1.0758,2,1
120374,19,102,47,24,5.3684,11.6111,8.5001,0.5392,47,4.1693,6,8
59649,13,279,136,50,21.4615,21.3333,9.3355,0.5125,136,15.6192,19,19
133044,19,250,145,51,13.1579,7.4444,6.051,0.42,145,8.8282,11,7
191935,18,245,93,42,13.6111,16.7647,8.6134,0.6204,93,11.4591,14,16
28306,9,73,56,22,8.1111,4.375,2.6693,0.2329,56,3.458,5,3
143701,35,637,276,78,18.2,10.3529,6.2904,0.5667,276,12.2976,15,17
92226,36,382,86,40,10.6111,8.4571,4.9548,0.7749,86,6.9796,9,5
176347,6,30,24,15,5.0,19.2,7.6942,0.2,24,2.5132,4,2
13918,6,26,13,12,4.3333,12.8,6.3008,0.5,13,2.9687,4,5
182168,9,138,68,38,15.3333,14.875,10.3432,0.5072,68,12.1296,15,14
4487,7,65,26,15,9.2857,16.6667,8.2381,0.6,26,6.3044,8,6
3522,16,100,63,23,6.25,12.6,9.5976,0.37,63,3.9952,5,5
129414,9,107,58,37,11.8889,19.75,11.2218,0.4579,58,8.1103,10,4
134138,8,22,12,12,2.75,6.0,3.559,0.4545,12,1.9932,3,0
42532,18,335,187,59,18.6111,10.2353,7.1285,0.4418,187,12.2544,15,14
106960,5,9,9,7,1.8,27.0,6.0,0.0,9,0.7145,1,0
196707,8,91,36,28,11.375,23.4286,6.4771,0.6044,36,7.2506,9,9
187951,5,47,30,18,9.4,26.0,8.0,0.3617,30,5.8213,7,6
173489,3,16,15,9,5.3333,24.5,7.7782,0.0625,15,1.5272,2,3
140654,7,74,47,29,10.5714,19.6667,9.5847,0.3649,47,4.6766,6,2
99648,4,39,18,10,9.75,30.0,0.0,0.5385,18,6.2297,8,10
176046,11,56,27,11,5.0909,13.4,9.3714,0.5179,27,4.7576,6,5
89712,6,127,65,29,21.1667,24.0,8.3367,0.4882,65,13.2011,16,8
61851,5,45,34,18,9.0,17.75,14.151,0.2444,34,4.448,6,3
40229,12,150,74,32,12.5,13.5455,10.5675,0.5067,74,9.2244,12,4
31700,17,212,102,41,12.4706,9.3125,5.7818,0.5189,102,9.9455,12,7
183561,8,174,76,38,21.75,20.0,7.6594,0.5632,76,15.0831,19,15
181485,11,74,50,33,6.7273,19.2,9.6356,0.3243,50,3.3857,5,2
22801,37,170,75,44,4.5946,8.2778,5.2678,0.5588,75,3.4348,5,3
88512,4,39,30,19,9.75,21.6667,11.1505,0.2308,30,5.0372,7,7
33110,11,117,55,35,10.6364,18.3,9.1779,0.5299,55,10.2428,13,10
8070,28,156,61,20,5.5714,11.2963,8.9735,0.609,61,5.7673,7,7
201370,28,279,136,61,9.9643,9.8889,8.4277,0.5125,136,6.4985,8,0
131744,13,66,17,15,5.0769,9.0833,8.586,0.7424,17,3.9818,5,5
50938,20,136,74,44,6.8,17.2632,9.4507,0.4559,74,3.0494,4,3
99798,6,45,34,23,7.5,18.4,9.5026,0.2444,34,3.1549,4,1
164726,13,304,92,25,23.3846,16.6667,9.5759,0.6974,92,18.6779,23,23
10727,3,24,12,8,8.0,9.0,4.2426,0.5,12,6.7905,9,9
204767,6,39,26,16,6.5,29.8,0.4472,0.3333,26,3.0584,4,4
83573,23,338,72,46,14.6957,15.4091,5.6792,0.787,72,12.8524,16,14
154562,7,43,37,19,6.1429,3.1667,1.472,0.1395,37,2.3317,3,0
44635,4,40,20,15,10.0,15.0,4.5826,0.5,20,6.7074,9,4
179901,33,301,97,41,9.1212,9.4375,8.2421,0.6777,97,9.1798,12,13
36072,3,33,29,26,11.0,24.5,7.7782,0.1212,29,3.7499,5,2
46135,4,50,45,24,12.5,21.6667,7.7675,0.1,45,3.2734,4,2
119752,14,143,97,30,10.2143,6.1538,2.6723,0.3217,97,5.8817,8,6
70290,39,110,23,14,2.8205,9.1579,5.6832,0.7909,23,1.8635,3,1
166535,10,70,53,21,7.0,19.3333,9.0692,0.2429,53,3.1088,4,5
119141,6,16,9,9,2.6667,9.4,7.1624,0.4375,9,1.2848,2,1
170772,9,59,44,30,6.5556,21.75,12.4413,0.2542,44,1.984,3,2
178856,21,247,62,22,11.7619,9.9,7.973,0.749,62,8.8949,11,9
176177,3,29,23,16,9.6667,30.0,0.0,0.2069,23,4.4208,6,5
107366,6,7,2,2,1.1667,23.2,9.2033,0.7143,2,0.8218,1,1
189260,6,7,3,3,1.1667,29.4,1.3416,0.5714,3,0.8203,1,1
15256,5,68,52,28,13.6,23.25,13.5,0.2353,52,5.6426,7,4
126304,5,16,12,9,3.2,24.75,10.5,0.25,12,1.0911,2,1
98402,9,45,15,12,5.0,10.375,5.1252,0.6667,15,4.2406,6,4
134670,12,29,8,8,2.4167,19.7273,9.7989,0.7241,8,2.5154,4,4
31719,15,114,93,31,7.6,14.8571,11.1552,0.1842,93,3.0184,4,3
103588,4,26,17,15,6.5,13.6667,7.0238,0.3462,17,4.1781,6,1
42723,27,353,140,54,13.0741,10.4615,7.1511,0.6034,140,11.5433,14,19
1446,4,47,40,20,11.75,20.3333,1.1547,0.1489,40,5.4649,7,4
121070,4,24,15,12,6.0,14.0,14.0,0.375,15,4.587,6,5
75537,3,26,22,16,8.6667,30.0,0.0,0.1538,22,4.5075,6,9
70163,32,481,105,45,15.0312,10.871,8.0653,0.7817,105,15.7691,19,12
4795,12,33,10,7,2.75,22.4545,5.8028,0.697,10,2.4102,3,3
146516,10,102,84,44,10.2,6.6667,3.4641,0.1765,84,3.5722,5,0
174439,3,15,9,8,5.0,12.5,4.9497,0.4,9,3.1928,4,3
92289,3,20,16,12,6.6667,25.5,6.364,0.2,16,2.2886,3,0
100710,14,227,109,44,16.2143,8.2308,4.6931,0.5198,109,11.1546,14,18
157135,8,121,83,37,15.125,15.8571,9.1911,0.314,83,8.5791,11,8
81712,8,19,12,8,2.375,26.1429,8.5718,0.3684,12,1.2669,2,0
159799,11,151,79,40,13.7273,15.9,10.2356,0.4768,79,9.877,12,9
172740,4,43,23,16,10.75,19.3333,9.2376,0.4651,23,4.9603,6,6
81616,10,64,45,29,6.4,20.5556,9.2616,0.2969,45,2.6723,4,7
26881,6,48,44,30,8.0,27.2,4.2071,0.0833,44,1.5501,2,2
17722,27,212,92,37,7.8519,11.9231,8.9171,0.566,92,7.1626,9,7
183649,15,37,17,12,2.4667,12.9286,9.6911,0.5405,17,2.0214,3,3
64263,4,14,14,12,3.5,13.0,14.9332,0.0,14,0.9023,2,0
163559,4,34,27,15,8.5,30.0,0.0,0.2059,27,3.5648,5,1
188649,22,183,88,40,8.3182,10.9048,8.0617,0.5191,88,4.1766,6,4
22969,13,118,58,25,9.0769,21.5,9.0202,0.5085,58,5.2192,7,7
115510,5,62,56,31,12.4,21.5,11.7898,0.0968,56,2.6214,4,1
64464,20,165,70,30,8.25,8.0,3.7859,0.5758,70,6.4218,8,8
115765,11,137,72,39,12.4545,15.6,7.4267,0.4745,72,3.3807,5,8
8383,4,59,43,30,14.75,12.0,15.5885,0.2712,43,5.402,7,2
128114,3,28,17,13,9.3333,22.0,11.3137,0.3929,17,4.564,6,5
200527,42,672,250,63,16.0,8.0244,6.6614,0.628,250,13.7452,17,13
193842,5,43,29,24,8.6,8.0,1.633,0.3256,29,3.7821,5,4
49831,7,71,42,27,10.1429,9.5,7.3689,0.4085,42,6.2399,8,8
202588,12,72,26,18,6.0,19.0909,9.5337,0.6389,26,4.5931,6,2
206199,19,327,134,52,17.2105,16.2222,8.6061,0.5902,134,14.3758,18,14
6968,25,278,170,50,11.12,14.0833,8.3817,0.3885,170,6.7161,9,9
6599,11,152,95,40,13.8182,13.3,10.4355,0.375,95,6.7439,9,6
198484,4,24,16,10,6.0,26.0,2.0,0.3333,16,2.9138,4,4
1470,7,21,14,11,3.0,13.5,9.7314,0.3333,14,1.4489,2,1
105707,10,195,72,39,19.5,24.1111,7.7046,0.6308,72,15.9432,20,23
35012,3,21,14,9,7.0,30.0,0.0,0.3333,14,3.299,4,4
141958,9,102,56,37,11.3333,24.5,8.3495,0.451,56,5.5908,7,3
59948,4,66,55,33,16.5,14.3333,13.7961,0.1667,55,5.4764,7,7
14465,4,40,27,18,10.0,25.0,8.6603,0.325,27,4.2379,6,2
113413,18,124,70,37,6.8889,13.1176,8.1462,0.4355,70,5.567,7,9
61627,18,181,137,52,10.0556,16.7059,9.5901,0.2431,137,6.0521,8,2
59252,28,342,134,56,12.2143,12.5556,9.0907,0.6082,134,8.3076,10,10
57242,21,254,82,39,12.0952,13.85,7.7001,0.6772,82,9.5613,12,15
49303,15,100,55,30,6.6667,10.8571,9.789,0.45,55,3.0042,4,2
191937,25,391,125,58,15.64,9.6667,9.3654,0.6803,125,12.2078,15,15
64948,5,17,16,10,3.4,23.75,12.5,0.0588,16,1.4067,2,0
192232,27,326,108,53,12.0741,11.2692,8.3021,0.6687,108,7.7735,10,2
166336,14,116,68,31,8.2857,7.3077,5.8649,0.4138,68,6.5038,8,4
170824,23,406,153,51,17.6522,14.6364,8.6164,0.6232,153,15.2231,19,23
51518,3,5,5,5,1.6667,19.0,8.4853,0.0,5,0.475,1,1
63328,4,4,3,2,1.0,6.6667,3.2146,0.25,3,0.5055,1,1
33333,28,151,88,40,5.3929,5.1481,7.5534,0.4172,88,2.9133,4,5
126789,6,43,32,19,7.1667,13.4,10.3586,0.2558,32,3.3232,4,3
8983,10,74,38,24,7.4,10.8889,6.6416,0.4865,38,4.5018,6,7
154494,33,321,107,40,9.7273,9.8125,6.4229,0.6667,107,6.292,8,5
198935,22,250,103,48,11.3636,13.9048,9.5336,0.588,103,9.6793,12,13
58447,16,29,15,12,1.8125,13.6,10.7025,0.4828,15,1.1728,2,1
88014,9,121,66,26,13.4444,25.5,6.2792,0.4545,66,9.1728,12,12
105719,34,392,161,59,11.5294,9.5758,8.0391,0.5893,161,8.5561,11,10
40850,32,170,95,42,5.3125,5.7419,3.5681,0.4412,95,3.6181,5,6
175699,5,150,120,56,30.0,11.75,3.4034,0.2,120,10.9266,14,17
201332,4,15,9,5,3.75,26.3333,3.2146,0.4,9,1.4889,2,1
160517,26,90,20,10,3.4615,1.92,2.308,0.7778,20,3.043,4,2
56997,7,112,57,26,16.0,22.8333,7.8592,0.4911,57,10.6641,13,9
41665,15,180,121,52,12.0,17.4286,8.3823,0.3278,121,5.7283,7,6
196574,11,107,74,34,9.7273,13.4,11.9926,0.3084,74,5.5452,7,11
177183,7,21,8,7,3.0,8.1667,5.4924,0.619,8,2.2429,3,3
112930,6,97,52,30,16.1667,15.8,14.2899,0.4639,52,6.5307,8,7
200802,4,18,16,12,4.5,12.6667,15.0444,0.1111,16,2.2098,3,3
121951,5,27,19,12,5.4,24.0,12.0,0.2963,19,2.9736,4,2
135177,8,35,27,14,4.375,1.5714,0.5345,0.2286,27,2.1527,3,3
114225,12,154,63,22,12.8333,11.7273,7.4039,0.5909,63,10.1116,13,6
62263,5,13,10,10,2.6,7.5,4.6547,0.2308,10,1.3638,2,2
46822,5,50,42,29,10.0,27.5,5.0,0.16,42,3.372,5,3
156555,29,239,58,30,8.2414,8.1786,5.7158,0.7573,58,6.077,8,6
9448,6,36,27,18,6.0,10.0,12.2066,0.25,27,5.9793,8,9
132162,12,68,25,14,5.6667,3.2727,2.149,0.6324,25,5.4228,7,3
190860,3,22,19,12,7.3333,11.0,5.6569,0.1364,19,2.3929,3,3
118546,5,20,14,11,4.0,10.75,2.7538,0.3,14,1.6967,3,1
204235,25,186,98,34,7.44,7.0833,6.0211,0.4731,98,3.4206,5,2
155521,6,29,20,14,4.8333,19.8,10.4019,0.3103,20,2.0163,3,2
42861,3,43,32,20,14.3333,16.0,5.6569,0.2558,32,8.7813,11,17
45053,9,101,49,26,11.2222,19.625,8.4166,0.5149,49,9.0646,11,8
42533,14,144,74,39,10.2857,17.3846,10.6265,0.4861,74,7.3562,9,4
22872,6,45,38,22,7.5,19.2,11.9875,0.1556,38,3.0862,4,5
181410,10,54,33,22,5.4,22.5556,6.2472,0.3889,33,3.9204,5,7
145286,9,100,71,32,11.1111,21.75,7.9057,0.29,71,4.8231,6,3
186966,17,99,30,13,5.8235,19.8125,8.5184,0.697,30,6.4814,8,5
13741,7,79,51,24,11.2857,23.1667,10.6286,0.3544,51,6.5083,8,4
67086,42,389,196,60,9.2619,8.122,6.8891,0.4961,196,6.4776,8,10
86510,3,6,4,4,2.0,20.0,0.0,0.3333,4,1.1555,2,0
53796,3,65,38,22,21.6667,20.0,14.1421,0.4154,38,10.7665,13,18
164554,3,27,21,12,9.0,5.0,4.2426,0.2222,21,4.8134,6,1
90693,3,46,34,23,15.3333,5.5,2.1213,0.2609,34,9.0645,11,11
18849,3,25,24,15,8.3333,30.0,0.0,0.04,24,2.0932,3,0
106377,9,20,16,7,2.2222,20.625,11.0704,0.2,16,1.3307,2,1
69395,27,487,203,71,18.037,12.0,9.7077,0.5832,203,17.7894,22,0
153647,5,13,8,3,2.6,20.0,3.1623,0.3846,8,2.1424,3,1
23941,34,341,75,35,10.0294,10.0303,6.1821,0.7801,75,9.3988,12,13
161910,11,89,79,38,8.0909,9.1,5.4457,0.1124,79,2.4972,3,4
150165,7,53,30,16,7.5714,24.0,6.8702,0.434,30,4.4958,6,2
17513,5,92,56,34,18.4,8.75,3.594,0.3913,56,12.0734,15,7
12367,7,33,25,21,4.7143,9.1667,8.9312,0.2424,25,2.8764,4,3
68668,12,104,44,23,8.6667,15.1818,7.859,0.5769,44,6.5313,8,4
115453,16,158,73,37,9.875,13.4,11.8611,0.538,73,6.2511,8,42
1640,12,464,110,53,38.6667,7.2727,2.7961,0.7629,110,30.9737,38,14
154283,28,226,119,47,8.0714,12.4074,9.065,0.4735,119,5.8911,8,18
22422,24,136,40,19,5.6667,5.6522,5.1576,0.7059,40,5.2078,7,2
131012,18,54,25,20,3.0,15.5882,9.7022,0.537,25,2.1165,3,2
103072,12,56,25,20,4.6667,13.3636,8.7667,0.5536,25,2.5927,4,6
147610,7,17,14,9,2.4286,21.3333,8.5479,0.1765,14,1.3905,2,2
108119,7,11,7,5,1.5714,17.8333,10.0681,0.3636,7,0.9885,2,0
73016,5,139,69,43,27.8,13.75,12.3929,0.5036,69,21.4052,26,24
178726,3,21,14,10,7.0,30.0,0.0,0.3333,14,4.6619,6,10
8771,3,12,12,10,4.0,7.5,6.364,0.0,12,1.5123,2,0
119100,4,30,20,18,7.5,30.0,0.0,0.3333,20,3.9992,5,2
195702,5,38,23,12,7.6,14.5,10.8781,0.3947,23,5.3831,7,4
93052,3,15,15,9,5.0,10.5,14.8492,0.0,15,1.3071,2,0
134454,18,259,135,47,14.3889,9.9412,8.9336,0.4788,135,9.8463,12,13
64080,30,439,222,60,14.6333,7.3793,5.8457,0.4943,222,9.9436,12,10
47141,3,29,16,6,9.6667,27.5,3.5355,0.4483,16,6.241,8,3
61024,12,47,17,13,3.9167,6.0909,1.3751,0.6383,17,3.4318,5,2
24241,18,133,65,29,7.3889,15.4706,12.6497,0.5113,65,5.9183,8,1
50075,26,222,58,34,8.5385,7.84,4.1601,0.7387,58,8.6551,11,8
101721,15,92,53,25,6.1333,14.2857,12.3937,0.4239,53,2.7634,4,4
145053,3,39,33,20,13.0,21.0,8.4853,0.1538,33,4.196,6,1
30454,8,65,31,19,8.125,14.7143,4.5356,0.5231,31,5.7751,7,4
28173,13,200,149,57,15.3846,6.5833,3.8248,0.255,149,5.4499,7,7
34736,3,62,61,34,20.6667,30.0,0.0,0.0161,61,3.6224,5,2
165931,16,262,127,60,16.375,18.2,9.3976,0.5153,127,12.662,16,12
61847,6,30,21,13,5.0,9.0,4.2426,0.3,21,2.3878,3,3
83797,12,100,31,16,8.3333,22.0909,8.6886,0.69,31,6.7548,9,6
185590,3,62,53,37,20.6667,7.0,0.0,0.1452,53,6.6178,8,8
